ID,names,Excel Rows,Video Type,Captions,Video Width,Video Height,Frame Count,FPS,duration
886,V0304,304,WORD,bowling (1),320.0,240.0,27.0,30.0,0.9
887,V0305,305,WORD,bowling (2),320.0,240.0,26.0,30.0,0.866666666667
888,V0306,306,WORD,bowtie,320.0,240.0,6.0,30.0,0.2
889,V0307,307,WORD,boy (1),320.0,240.0,34.0,30.0,1.13333333333
890,V0308,308,WORD,boy scout,320.0,240.0,20.0,30.0,0.666666666667
891,V0309,309,WORD,bra,320.0,240.0,21.0,30.0,0.7
892,V0310,310,WORD,bracelet,320.0,240.0,20.0,30.0,0.666666666667
893,V0311,311,WORD,brave ,320.0,240.0,10.0,30.0,0.333333333333
894,V0312,312,WORD,bread,320.0,240.0,23.0,31.4350797267,0.731666666667
895,V0313,313,WORD,break (damage),320.0,240.0,7.0,30.0,0.233333333333
896,V0314,314,WORD,breakfast (1),320.0,240.0,20.0,30.0,0.666666666667
897,V0315,315,WORD,breakfast (2),320.0,240.0,13.0,30.0,0.433333333333
898,V0316,316,WORD,breathe,320.0,240.0,36.0,30.0,1.2
899,V0317,317,WORD,bribe,320.0,240.0,16.0,30.0,0.533333333333
900,V0318,318,WORD,brick,320.0,240.0,26.0,30.0,0.866666666667
901,V0319,319,WORD,bridge,320.0,240.0,21.0,30.0,0.7
902,V0320,320,WORD,brilliant,320.0,240.0,19.0,30.0,0.633333333333
903,V0321,321,WORD,bring  ,320.0,240.0,18.0,30.0,0.6
904,V0323,323,WORD,broke,320.0,240.0,6.0,30.0,0.2
905,V0324,324,WORD,Bronx NY,320.0,240.0,16.0,30.0,0.533333333333
906,V0325,325,WORD,Brooklyn NY,320.0,240.0,19.0,30.0,0.633333333333
907,V0326,326,WORD,broom,320.0,240.0,20.0,30.0,0.666666666667
908,V0327,327,WORD,brother (1),320.0,240.0,28.0,30.0,0.933333333333
909,V0328,328,WORD,brother (2),320.0,240.0,33.0,30.0,1.1
910,V0329,329,WORD,brother (arch.),320.0,240.0,42.0,30.0,1.4
911,V0330,330,WORD,brown,320.0,240.0,19.0,30.0,0.633333333333
912,V0332,332,WORD,Buffalo NY ,320.0,240.0,21.0,30.0,0.7
913,V0333,333,WORD,bug (insect),320.0,240.0,14.0,30.0,0.466666666667
914,V0334,334,WORD,build,320.0,240.0,17.0,30.0,0.566666666667
915,V0336,336,WORD,bull,320.0,240.0,35.0,30.0,1.16666666667
916,V0337,337,WORD,bulletin board ,320.0,240.0,17.0,30.0,0.566666666667
917,V0338,338,WORD,burn (2),320.0,240.0,12.0,30.0,0.4
918,V0339,339,WORD,burp ,320.0,240.0,14.0,30.0,0.466666666667
919,V0340,340,WORD,bury (1),320.0,240.0,16.0,30.0,0.533333333333
920,V0341,341,WORD,bury (2),320.0,240.0,8.0,30.0,0.266666666667
921,V0342,342,WORD,bus,320.0,240.0,14.0,30.0,0.466666666667
922,V0343,343,WORD,bust (arrest 1),320.0,240.0,15.0,30.0,0.5
923,V0344,344,WORD,busy (1),320.0,240.0,23.0,30.0,0.766666666667
924,V0345,345,WORD,busy (2) ,320.0,240.0,31.0,30.0,1.03333333333
925,V0346,346,WORD,but (1),320.0,240.0,8.0,30.0,0.266666666667
926,V0347,347,WORD,butter,320.0,240.0,18.0,30.0,0.6
927,V0348,348,WORD,butterfly,320.0,240.0,29.0,30.0,0.966666666667
928,V0349,349,WORD,buy,320.0,240.0,29.0,30.0,0.966666666667
929,V0350,350,WORD,by accident (1),320.0,240.0,8.0,30.0,0.266666666667
930,V0352,352,WORD,Cadillac,320.0,240.0,18.0,30.0,0.6
931,V0353,353,WORD,cake (1),320.0,240.0,18.0,30.0,0.6
932,V0354,354,WORD,cake (2),320.0,240.0,27.0,30.0,0.9
933,V0355,355,WORD,calculus,320.0,240.0,21.0,30.0,0.7
934,V0356,356,WORD,calendar (acad.),320.0,240.0,28.0,30.0,0.933333333333
935,V0357,357,WORD,California (1),320.0,240.0,20.0,30.0,0.666666666667
936,V0358,358,WORD,California (2),320.0,240.0,20.0,30.0,0.666666666667
937,V0359,359,WORD,call,320.0,240.0,19.0,30.0,0.633333333333
938,V0360,360,WORD,callous       ,320.0,240.0,34.0,30.0,1.13333333333
939,V0361,361,WORD,camera,320.0,240.0,17.0,30.0,0.566666666667
940,V0362,362,WORD,can,320.0,240.0,8.0,30.0,0.266666666667
941,V0363,363,WORD,can't ,320.0,240.0,30.0,30.0,1.0
942,V0364,364,WORD,cancel ,320.0,240.0,25.0,30.0,0.833333333333
943,V0365,365,WORD,candle,320.0,240.0,24.0,30.0,0.8
944,V0366,366,WORD,candy,320.0,240.0,23.0,31.4350797267,0.731666666667
945,V0367,367,WORD,canoe,320.0,240.0,61.0,30.4746044963,2.00166666667
946,V0368,368,WORD,cap (hat),320.0,240.0,18.0,30.0,0.6
947,V0369,369,WORD,capital,320.0,240.0,14.0,30.0,0.466666666667
948,V0370,370,WORD,caption,320.0,240.0,20.0,30.0,0.666666666667
949,V0371,371,WORD,car (1),320.0,240.0,20.0,30.0,0.666666666667
950,V0372,372,WORD,car (2),320.0,240.0,32.0,30.0,1.06666666667
951,V0373,373,WORD,careful,320.0,240.0,37.0,30.0,1.23333333333
952,V0374,374,WORD,careless ,320.0,240.0,34.0,30.0,1.13333333333
953,V0375,375,WORD,carpentry (1),320.0,240.0,31.0,30.0,1.03333333333
954,V0376,376,WORD,carpentry (2),320.0,240.0,23.0,31.4350797267,0.731666666667
955,V0377,377,WORD,carrot,320.0,240.0,28.0,30.0,0.933333333333
956,V0378,378,WORD,cat (1),320.0,240.0,19.0,30.0,0.633333333333
957,V0379,379,WORD,cat (2),320.0,240.0,17.0,30.0,0.566666666667
958,V0380,380,WORD,catch (a ball),320.0,240.0,10.0,30.0,0.333333333333
959,V0381,381,WORD,catch up,320.0,240.0,7.0,30.0,0.233333333333
960,V0382,382,WORD,Catholic,320.0,240.0,26.0,30.0,0.866666666667
961,V0384,384,WORD,catsup (1),320.0,240.0,28.0,30.0,0.933333333333
962,V0385,385,WORD,catsup (2),320.0,240.0,18.0,30.0,0.6
963,V0386,386,WORD,cause ,320.0,240.0,12.0,30.0,0.4
964,V0387,387,WORD,CD,320.0,240.0,17.0,30.0,0.566666666667
965,V0389,389,WORD,celebrate,320.0,240.0,34.0,30.0,1.13333333333
966,V0390,390,WORD,cents,320.0,240.0,17.0,30.0,0.566666666667
967,V0391,391,WORD,certificate,320.0,240.0,17.0,30.0,0.566666666667
968,V0392,392,WORD,certificate lapse,320.0,240.0,8.0,30.0,0.266666666667
969,V0393,393,WORD,certify,320.0,240.0,24.0,30.0,0.8
970,V0394,394,WORD,chair,320.0,240.0,21.0,30.0,0.7
971,V0395,395,WORD,challenge,320.0,240.0,17.0,30.0,0.566666666667
972,V0396,396,WORD,champagne,320.0,240.0,23.0,31.4350797267,0.731666666667
973,V0397,397,WORD,champion (1),320.0,240.0,34.0,30.0,1.13333333333
974,V0398,398,WORD,champion (2),320.0,240.0,31.0,30.0,1.03333333333
975,V0399,399,WORD,champion (3),320.0,240.0,27.0,30.0,0.9
976,V0400,400,WORD,champion (4),320.0,240.0,29.0,30.0,0.966666666667
977,V0401,401,WORD,change (money),320.0,240.0,21.0,30.0,0.7
978,V0402,402,WORD,change (modify 1),320.0,240.0,18.0,30.0,0.6
979,V0403,403,WORD,change (modify 2),320.0,240.0,23.0,31.4350797267,0.731666666667
980,V0404,404,WORD,character (personal),320.0,240.0,24.0,30.0,0.8
981,V0405,405,WORD,characteristic  ,320.0,240.0,17.0,30.0,0.566666666667
982,V0406,406,WORD,charge (credit card),320.0,240.0,18.0,30.0,0.6
983,V0407,407,WORD,chase ,320.0,240.0,30.0,30.0,1.0
984,V0408,408,WORD,chat (1),320.0,240.0,31.0,30.0,1.03333333333
985,V0409,409,WORD,cheap,320.0,240.0,8.0,30.0,0.266666666667
986,V0410,410,WORD,cheat (1),320.0,240.0,7.0,30.0,0.233333333333
987,V0411,411,WORD,cheat (2),320.0,240.0,24.0,30.0,0.8
988,V0412,412,WORD,cheerful,320.0,240.0,16.0,30.0,0.533333333333
989,V0413,413,WORD,chemistry,320.0,240.0,49.0,30.0,1.63333333333
990,V0414,414,WORD,cherish (2),320.0,240.0,16.0,30.0,0.533333333333
991,V0415,415,WORD,cherry,320.0,240.0,17.0,30.0,0.566666666667
992,V0416,416,WORD,Chevrolet,320.0,240.0,21.0,30.0,0.7
993,V0417,417,WORD,chicken (1),320.0,240.0,20.0,30.0,0.666666666667
994,V0418,418,WORD,children,320.0,240.0,30.0,30.0,1.0
995,V0419,419,WORD,China (1),320.0,240.0,25.0,30.0,0.833333333333
996,V0420,420,WORD,China (2),320.0,240.0,35.0,30.0,1.16666666667
997,V0421,421,WORD,chocolate,320.0,240.0,43.0,30.0,1.43333333333
998,V0422,422,WORD,choose (1) ,320.0,240.0,12.0,30.0,0.4
999,V0423,423,WORD,choose (2) ,320.0,240.0,6.0,30.0,0.2
1000,V0424,424,WORD,chop food,320.0,240.0,34.0,30.0,1.13333333333
1001,V0425,425,WORD,church,320.0,240.0,20.0,30.0,0.666666666667
1002,V0426,426,WORD,cigar (1) ,320.0,240.0,10.0,30.0,0.333333333333
1003,V0427,427,WORD,cigar (2) ,320.0,240.0,10.0,30.0,0.333333333333
1004,V0428,428,WORD,cigar (3) ,320.0,240.0,8.0,30.0,0.266666666667
1005,V0429,429,WORD,cigarette (1) ,320.0,240.0,28.0,30.0,0.933333333333
1006,V0430,430,WORD,cigarette (2)  ,320.0,240.0,17.0,30.0,0.566666666667
1007,V0431,431,WORD,Cincinnati OH,320.0,240.0,20.0,30.0,0.666666666667
1008,V0432,432,WORD,city ,320.0,240.0,28.0,30.0,0.933333333333
1009,V0433,433,WORD,clash,320.0,240.0,27.0,30.0,0.9
1010,V0434,434,WORD,class,320.0,240.0,12.0,32.8767123288,0.365
1011,V0435,435,WORD,clean (adj.),320.0,240.0,6.0,30.0,0.2
1012,V0436,436,WORD,clean up (v.),320.0,240.0,29.0,30.0,0.966666666667
1013,V0437,437,WORD,clear ,320.0,240.0,16.0,30.0,0.533333333333
1014,V0438,438,WORD,clever (1) ,320.0,240.0,7.0,30.0,0.233333333333
1015,V0439,439,WORD,client (acad.),320.0,240.0,12.0,32.8767123288,0.365
1016,V0440,440,WORD,close (v.),320.0,240.0,10.0,30.0,0.333333333333
1017,V0441,441,WORD,close relationship (1) ,320.0,240.0,5.0,30.0,0.166666666667
1018,V0442,442,WORD,close relationship (2) ,320.0,240.0,7.0,30.0,0.233333333333
1019,V0443,443,WORD,closet (1) ,320.0,240.0,25.0,30.0,0.833333333333
1020,V0444,444,WORD,closet (2) ,320.0,240.0,24.0,30.0,0.8
1021,V0445,445,WORD,closet (3) ,320.0,240.0,16.0,30.0,0.533333333333
1022,V0446,446,WORD,clothes,320.0,240.0,21.0,30.0,0.7
1023,V0447,447,WORD,clouds,320.0,240.0,27.0,30.0,0.9
1024,V0448,448,WORD,club (social),320.0,240.0,12.0,32.8767123288,0.365
1025,V0449,449,WORD,clueless (1) ,320.0,240.0,50.0,30.0,1.66666666667
1026,V0450,450,WORD,clueless (2) ,320.0,240.0,32.0,30.0,1.06666666667
1027,V0452,452,WORD,coffee,320.0,240.0,26.0,30.0,0.866666666667
1028,V0453,453,WORD,coincidence,320.0,240.0,26.0,30.0,0.866666666667
1029,V0454,454,WORD,cold (n.),320.0,240.0,19.0,30.0,0.633333333333
1030,V0455,455,WORD,cold (adj.),320.0,240.0,13.0,30.0,0.433333333333
1031,V0456,456,WORD,collapse ,320.0,240.0,12.0,32.8767123288,0.365
1032,V0458,458,WORD,college,320.0,240.0,19.0,30.0,0.633333333333
1033,V0459,459,WORD,color,320.0,240.0,25.0,30.0,0.833333333333
1034,V0460,460,WORD,Colorado (1) ,320.0,240.0,56.0,30.5177111717,1.835
1035,V0461,461,WORD,Colorado (2),320.0,240.0,20.0,30.0,0.666666666667
1036,V0462,462,WORD,Colorado (3),320.0,240.0,19.0,30.0,0.633333333333
1037,V0463,463,WORD,Colorado Springs CO            ,320.0,240.0,7.0,30.0,0.233333333333
1038,V0464,464,WORD,Columbia SC,320.0,240.0,21.0,30.0,0.7
1039,V0465,465,WORD,comb,320.0,240.0,18.0,30.0,0.6
1040,V0466,466,WORD,comb hair (1) ,320.0,240.0,53.0,30.5475504323,1.735
1041,V0467,467,WORD,comb hair (2) ,320.0,240.0,50.0,30.0,1.66666666667
1042,V0468,468,WORD,come (1)   ,320.0,240.0,32.0,30.0,1.06666666667
1043,V0469,469,WORD,come (2) ,320.0,240.0,19.0,30.0,0.633333333333
1044,V0470,470,WORD,comfortable,320.0,240.0,53.0,30.5475504323,1.735
1045,V0471,471,WORD,command  ,320.0,240.0,15.0,30.0,0.5
1046,V0472,472,WORD,commandment,320.0,240.0,17.0,30.0,0.566666666667
1047,V0474,474,WORD,communicate (acad.),320.0,240.0,34.0,30.0,1.13333333333
1048,V0475,475,WORD,commute,320.0,240.0,31.0,30.0,1.03333333333
1049,V0476,476,WORD,company  ,320.0,240.0,9.0,30.0,0.3
1050,V0477,477,WORD,compare,320.0,240.0,23.0,31.4350797267,0.731666666667
1051,V0478,478,WORD,compete,320.0,240.0,29.0,30.0,0.966666666667
1052,V0479,479,WORD,complain,320.0,240.0,26.0,30.0,0.866666666667
1053,V0480,480,WORD,complicated ,320.0,240.0,19.0,30.0,0.633333333333
1054,V0481,481,WORD,computer (1) ,320.0,240.0,45.0,30.0,1.5
1055,V0482,482,WORD,computer (2),320.0,240.0,37.0,30.0,1.23333333333
1056,V0483,483,WORD,computer (3) ,320.0,240.0,16.0,30.0,0.533333333333
1057,V0484,484,WORD,computer (4),320.0,240.0,38.0,30.0,1.26666666667
1058,V0485,485,WORD,concept (acad.),320.0,240.0,8.0,30.0,0.266666666667
1059,V0486,486,WORD,conflict,320.0,240.0,15.0,30.0,0.5
1060,V0487,487,WORD,confused,320.0,240.0,45.0,30.7167235495,1.465
1061,V0488,488,WORD,bewildered ,320.0,240.0,23.0,31.4350797267,0.731666666667
1062,V0489,489,WORD,congratulate (2),320.0,240.0,23.0,31.4350797267,0.731666666667
1063,V0490,490,WORD,congress ,320.0,240.0,14.0,30.0,0.466666666667
1064,V0491,491,WORD,connect (2),320.0,240.0,12.0,32.8767123288,0.365
1065,V0492,492,WORD,Connecticut,320.0,240.0,17.0,30.0,0.566666666667
1066,V0493,493,WORD,contact (1) ,320.0,240.0,16.0,30.0,0.533333333333
1067,V0495,495,WORD,continue ,320.0,240.0,10.0,30.0,0.333333333333
1068,V0496,496,WORD,control ,320.0,240.0,26.0,30.0,0.866666666667
1069,V0497,497,WORD,convertible,320.0,240.0,19.0,30.0,0.633333333333
1070,V0498,498,WORD,convince (1)  ,320.0,240.0,6.0,30.0,0.2
1071,V0499,499,WORD,convince (2) ,320.0,240.0,12.0,32.8767123288,0.365
1072,V0500,500,WORD,cook,320.0,240.0,23.0,31.4350797267,0.731666666667
1073,V0501,501,WORD,cookie,320.0,240.0,21.0,30.0,0.7
1074,V0502,502,WORD,cool (temperature),320.0,240.0,19.0,30.0,0.633333333333
1075,V0503,503,WORD,cool (good 1),320.0,240.0,41.0,30.0,1.36666666667
1076,V0504,504,WORD,cooperate,320.0,240.0,42.0,30.0,1.4
1077,V0505,505,WORD,Copenhagen,320.0,240.0,12.0,30.0,0.4
1078,V0506,506,WORD,copy (1) ,320.0,240.0,6.0,30.0,0.2
1079,V0507,507,WORD,corn,320.0,240.0,18.0,30.0,0.6
1080,V0508,508,WORD,corn on the cob,320.0,240.0,24.0,30.0,0.8
1081,V0509,509,WORD,corner,320.0,240.0,12.0,30.0,0.4
1082,V0510,510,WORD,correspond (1) ,320.0,240.0,18.0,30.0,0.6
1083,V0511,511,WORD,correspond (2)   ,320.0,240.0,38.0,30.0,1.26666666667
1084,V0512,512,WORD,cost (1) ,320.0,240.0,49.0,30.0,1.63333333333
1085,V0513,513,WORD,cough,320.0,240.0,17.0,30.0,0.566666666667
1086,V0514,514,WORD,Council Bluffs IA              ,320.0,240.0,8.0,30.0,0.266666666667
1087,V0515,515,WORD,country (1)  ,320.0,240.0,25.0,30.0,0.833333333333
1088,V0516,516,WORD,country (2) ,320.0,240.0,27.0,30.0,0.9
1089,V0517,517,WORD,course (acad.),320.0,240.0,25.0,30.0,0.833333333333
1090,V0518,518,WORD,court,320.0,240.0,34.0,30.0,1.13333333333
1091,V0519,519,WORD,cousin,320.0,240.0,25.0,30.0,0.833333333333
1092,V0520,520,WORD,cow,320.0,240.0,63.0,30.4593070105,2.06833333333
1093,V0521,521,WORD,CPA,320.0,240.0,38.0,30.0,1.26666666667
1094,V0522,522,WORD,cracker,320.0,240.0,14.0,30.0,0.466666666667
1095,V0523,523,WORD,crave (1) ,320.0,240.0,24.0,30.0,0.8
1096,V0524,524,WORD,crazy (1) ,320.0,240.0,29.0,30.0,0.966666666667
1097,V0525,525,WORD,create ,320.0,240.0,13.0,30.0,0.433333333333
1098,V0527,527,WORD,cripple ,320.0,240.0,23.0,30.0,0.766666666667
1099,V0528,528,WORD,criticize ,320.0,240.0,18.0,30.0,0.6
1100,V0530,530,WORD,cross country skiing (1) ,320.0,240.0,35.0,30.0,1.16666666667
1101,V0531,531,WORD,cross country skiing (2),320.0,240.0,50.0,30.0,1.66666666667
1102,V0532,532,WORD,cross (v.),320.0,240.0,12.0,30.0,0.4
1103,V0533,533,WORD,crowded (1) ,320.0,240.0,9.0,30.0,0.3
1104,V0534,534,WORD,crowded (2) ,320.0,240.0,8.0,30.0,0.266666666667
1105,V0535,535,WORD,crowded (3) ,320.0,240.0,19.0,30.0,0.633333333333
1106,V0536,536,WORD,cry (1),320.0,240.0,17.0,30.0,0.566666666667
1107,V0537,537,WORD,cry (2),320.0,240.0,27.0,30.0,0.9
1108,V0538,538,WORD,cry (3),320.0,240.0,33.0,30.0,1.1
1109,V0539,539,WORD,culture,320.0,240.0,7.0,30.0,0.233333333333
1110,V0540,540,WORD,curious ,320.0,240.0,15.0,30.0,0.5
1111,V0542,542,WORD,curriculum (acad.),320.0,240.0,8.0,30.0,0.266666666667
1112,V0543,543,WORD,curtain,320.0,240.0,17.0,30.0,0.566666666667
1113,V0544,544,WORD,cute,320.0,240.0,19.0,30.0,0.633333333333
1114,V0545,545,WORD,Washington D.C.,320.0,240.0,35.0,30.0,1.16666666667
1115,V0546,546,WORD,Dallas TX,320.0,240.0,14.0,30.0,0.466666666667
1116,V0548,548,WORD,dance,320.0,240.0,30.0,30.0,1.0
1117,V0549,549,WORD,dangerous (1),320.0,240.0,13.0,30.0,0.433333333333
1118,V0550,550,WORD,dangerous (2),320.0,240.0,9.0,30.0,0.3
1119,V0551,551,WORD,dangerous (3) ,320.0,240.0,34.0,30.0,1.13333333333
1120,V0552,552,WORD,dark,320.0,240.0,23.0,30.0,0.766666666667
1121,V0553,553,WORD,darkening (1),320.0,240.0,19.0,30.0,0.633333333333
1122,V0554,554,WORD,darkening (2),320.0,240.0,14.0,30.0,0.466666666667
1123,V0555,555,WORD,darn ,320.0,240.0,13.0,30.0,0.433333333333
1124,V0556,556,WORD,daughter (1) ,320.0,240.0,9.0,30.0,0.3
1125,V0557,557,WORD,daughter (2) ,320.0,240.0,14.0,30.0,0.466666666667
1126,V0558,558,WORD,day (1) ,320.0,240.0,26.0,30.0,0.866666666667
1127,V0559,559,WORD,day (2) ,320.0,240.0,15.0,30.0,0.5
1128,V0560,560,WORD,day before yesterday (1) ,320.0,240.0,10.0,30.0,0.333333333333
1129,V0561,561,WORD,day before yesterday (2) ,320.0,240.0,10.0,30.0,0.333333333333
1130,V0562,562,WORD,dead  ,320.0,240.0,16.0,30.0,0.533333333333
1131,V0563,563,WORD,deaf,320.0,240.0,12.0,32.8767123288,0.365
1132,V0565,565,WORD,deaf (formal),320.0,240.0,25.0,30.0,0.833333333333
1133,V0566,566,WORD,deceive ,320.0,240.0,15.0,30.0,0.5
1134,V0567,567,WORD,December,320.0,240.0,12.0,30.0,0.4
1135,V0568,568,WORD,decide (1) ,320.0,240.0,15.0,30.0,0.5
1136,V0569,569,WORD,decide (2) ,320.0,240.0,9.0,30.0,0.3
1137,V0570,570,WORD,decimal point (1) ,320.0,240.0,5.0,30.0,0.166666666667
1138,V0571,571,WORD,decimal point (2) ,320.0,240.0,6.0,30.0,0.2
1139,V0572,572,WORD,decline (refuse 1),320.0,240.0,15.0,30.0,0.5
1140,V0573,573,WORD,decrease (1) ,320.0,240.0,18.0,30.0,0.6
1141,V0574,574,WORD,deep,320.0,240.0,10.0,30.0,0.333333333333
1142,V0575,575,WORD,deer,320.0,240.0,30.0,30.0,1.0
1143,V0576,576,WORD,defeat (1) ,320.0,240.0,20.0,30.0,0.666666666667
1144,V0577,577,WORD,defeat (2) ,320.0,240.0,5.0,30.0,0.166666666667
1145,V0578,578,WORD,defeat (3) ,320.0,240.0,6.0,30.0,0.2
1146,V0579,579,WORD,deflated,320.0,240.0,7.0,30.0,0.233333333333
1147,V0581,581,WORD,Delaware,320.0,240.0,13.0,30.0,0.433333333333
1148,V0582,582,WORD,delegate (n.),320.0,240.0,25.0,30.0,0.833333333333
1149,V0583,583,WORD,delete ,320.0,240.0,7.0,30.0,0.233333333333
1150,V0584,584,WORD,delicious ,320.0,240.0,18.0,30.0,0.6
1151,V0585,585,WORD,Democratic,320.0,240.0,20.0,30.0,0.666666666667
1152,V0586,586,WORD,demoted (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
1153,V0587,587,WORD,demoted (2) ,320.0,240.0,14.0,30.0,0.466666666667
1154,V0588,588,WORD,demoted (3) ,320.0,240.0,17.0,30.0,0.566666666667
1155,V0590,590,WORD,dental floss,320.0,240.0,18.0,30.0,0.6
1156,V0591,591,WORD,dentist (1) ,320.0,240.0,19.0,30.0,0.633333333333
1157,V0592,592,WORD,dentist (2) ,320.0,240.0,13.0,30.0,0.433333333333
1158,V0593,593,WORD,deny ,320.0,240.0,10.0,30.0,0.333333333333
1159,V0594,594,WORD,deodorant (1) ,320.0,240.0,14.0,30.0,0.466666666667
1160,V0595,595,WORD,deodorant (2) ,320.0,240.0,15.0,30.0,0.5
1161,V0596,596,WORD,depart (1) ,320.0,240.0,14.0,30.0,0.466666666667
1162,V0597,597,WORD,depart (2) ,320.0,240.0,12.0,30.0,0.4
1163,V0598,598,WORD,depart (3) ,320.0,240.0,10.0,30.0,0.333333333333
1164,V0599,599,WORD,depend on,320.0,240.0,18.0,30.0,0.6
1165,V0600,600,WORD,deposit,320.0,240.0,9.0,30.0,0.3
1166,V0601,601,WORD,depressed (1) ,320.0,240.0,21.0,30.0,0.7
1167,V0602,602,WORD,depressed (2) ,320.0,240.0,23.0,31.4350797267,0.731666666667
1168,V0604,604,WORD,desperate,320.0,240.0,37.0,30.0,1.23333333333
1169,V0605,605,WORD,dessert,320.0,240.0,21.0,30.0,0.7
1170,V0606,606,WORD,destroy ,320.0,240.0,20.0,30.0,0.666666666667
1171,V0607,607,WORD,deteriorate (1) ,320.0,240.0,27.0,30.0,0.9
1172,V0609,609,WORD,deteriorate (2) ,320.0,240.0,23.0,30.0,0.766666666667
1173,V0610,610,WORD,deteriorate (3)   ,320.0,240.0,39.0,30.0,1.3
1174,V0611,611,WORD,Detroit MI,320.0,240.0,26.0,30.0,0.866666666667
1175,V0612,612,WORD,develop (acad. 1),320.0,240.0,35.0,30.0,1.16666666667
1176,V0613,613,WORD,develop (acad. 2),320.0,240.0,30.0,30.0,1.0
1177,V0614,614,WORD,deviate ,320.0,240.0,19.0,30.0,0.633333333333
1178,V0615,615,WORD,devil ,320.0,240.0,27.0,30.0,0.9
1179,V0617,617,WORD,diarrhea,320.0,240.0,28.0,30.0,0.933333333333
1180,V0618,618,WORD,dictionary,320.0,240.0,28.0,30.0,0.933333333333
1181,V0619,619,WORD,did,320.0,240.0,17.0,30.0,0.566666666667
1182,V0621,621,WORD,different ,320.0,240.0,20.0,30.0,0.666666666667
1183,V0622,622,WORD,dinner (1) ,320.0,240.0,16.0,30.0,0.533333333333
1184,V0623,623,WORD,dinner (2) ,320.0,240.0,17.0,30.0,0.566666666667
1185,V0624,624,WORD,diploma (1) ,320.0,240.0,19.0,30.0,0.633333333333
1186,V0625,625,WORD,diploma (2) ,320.0,240.0,19.0,30.0,0.633333333333
1187,V0626,626,WORD,diploma (3) ,320.0,240.0,28.0,30.0,0.933333333333
1188,V0627,627,WORD,dirty,320.0,240.0,23.0,30.0,0.766666666667
1189,V0629,629,WORD,disagree ,320.0,240.0,42.0,30.0,1.4
1190,V0631,631,WORD,disappear,320.0,240.0,46.0,30.0,1.53333333333
1191,V0634,634,WORD,disconnect,320.0,240.0,23.0,30.0,0.766666666667
1192,V0635,635,WORD,fed up (1),320.0,240.0,27.0,30.0,0.9
1193,V0637,637,WORD,distribute (1) ,320.0,240.0,56.0,30.5177111717,1.835
1194,V0638,638,WORD,distribute (2) ,320.0,240.0,16.0,30.0,0.533333333333
1195,V0639,639,WORD,divide (math),320.0,240.0,28.0,30.0,0.933333333333
1196,V0640,640,WORD,diving,320.0,240.0,19.0,30.0,0.633333333333
1197,V0641,641,WORD,divorce,320.0,240.0,17.0,30.0,0.566666666667
1198,V0642,642,WORD,divorce (arch.),320.0,240.0,18.0,30.0,0.6
1199,V0644,644,WORD,do that,320.0,240.0,21.0,30.0,0.7
1200,V0645,645,WORD,doctor (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
1201,V0646,646,WORD,doctor (2)  ,320.0,240.0,17.0,30.0,0.566666666667
1202,V0647,647,WORD,Doctor of Philosophy,320.0,240.0,33.0,30.0,1.1
1203,V0648,648,WORD,dog (1) ,320.0,240.0,18.0,30.0,0.6
1204,V0649,649,WORD,dog (2) ,320.0,240.0,28.0,30.0,0.933333333333
1205,V0650,650,WORD,dog (3) ,320.0,240.0,19.0,30.0,0.633333333333
1206,V0651,651,WORD,dog (4) ,320.0,240.0,18.0,30.0,0.6
1207,V0652,652,WORD,doing,320.0,240.0,25.0,30.0,0.833333333333
1208,V0653,653,WORD,dollar (1),320.0,240.0,18.0,30.0,0.6
1209,V0654,654,WORD,don't care (1),320.0,240.0,20.0,30.0,0.666666666667
1210,V0655,655,WORD,don't know,320.0,240.0,19.0,30.0,0.633333333333
1211,V0656,656,WORD,don't like,320.0,240.0,26.0,30.0,0.866666666667
1212,V0657,657,WORD,don't mind (1),320.0,240.0,27.0,30.0,0.9
1213,V0658,658,WORD,don't want,320.0,240.0,17.0,30.0,0.566666666667
1214,V0659,659,WORD,donkey,320.0,240.0,27.0,30.0,0.9
1215,V0660,660,WORD,door,320.0,240.0,24.0,30.0,0.8
1216,V0661,661,WORD,doorbell,320.0,240.0,23.0,31.4350797267,0.731666666667
1217,V0662,662,WORD,dormitory,320.0,240.0,28.0,30.0,0.933333333333
